date_created,problem_type,market,call_type,number_of_calls
3/14/22,type_1,market_3,repeat_call_2,1
3/14/22,type_1,market_3,repeat_call_3,0
3/14/22,type_1,market_3,repeat_call_4,0
3/14/22,type_1,market_3,repeat_call_5,0
3/14/22,type_1,market_3,repeat_call_6,0
3/14/22,type_1,market_3,repeat_call_7,1
3/14/22,type_2,market_3,initial_call,48
3/14/22,type_2,market_3,repeat_call_1,3
3/14/22,type_2,market_3,repeat_call_2,1
3/14/22,type_2,market_3,repeat_call_3,1
3/14/22,type_2,market_3,repeat_call_4,0
3/14/22,type_2,market_3,repeat_call_5,1
3/14/22,type_2,market_3,repeat_call_6,1
3/14/22,type_2,market_3,repeat_call_7,1
3/14/22,type_4,market_3,initial_call,2
3/14/22,type_4,market_3,repeat_call_1,0
3/14/22,type_4,market_3,repeat_call_2,0
3/14/22,type_4,market_3,repeat_call_3,0
3/14/22,type_4,market_3,repeat_call_4,0
3/14/22,type_4,market_3,repeat_call_5,0
3/14/22,type_4,market_3,repeat_call_6,0
3/14/22,type_4,market_3,repeat_call_7,0
3/14/22,type_3,market_3,initial_call,13
3/14/22,type_3,market_3,repeat_call_1,4
3/14/22,type_3,market_3,repeat_call_2,3
3/14/22,type_3,market_3,repeat_call_3,4
3/14/22,type_3,market_3,repeat_call_4,2
3/14/22,type_3,market_3,repeat_call_5,0
3/14/22,type_3,market_3,repeat_call_6,0
3/14/22,type_3,market_3,repeat_call_7,2
3/14/22,type_5,market_3,initial_call,153
3/14/22,type_5,market_3,repeat_call_1,27
3/14/22,type_5,market_3,repeat_call_2,15
3/14/22,type_5,market_3,repeat_call_3,9
3/14/22,type_5,market_3,repeat_call_4,5
3/14/22,type_5,market_3,repeat_call_5,0
3/14/22,type_5,market_3,repeat_call_6,2
3/14/22,type_5,market_3,repeat_call_7,2
3/14/22,type_1,market_2,initial_call,5
3/14/22,type_1,market_2,repeat_call_1,0
3/14/22,type_1,market_2,repeat_call_2,0
3/14/22,type_1,market_2,repeat_call_3,0
3/14/22,type_1,market_2,repeat_call_4,0
3/14/22,type_1,market_2,repeat_call_5,0
3/14/22,type_1,market_2,repeat_call_6,0
3/14/22,type_1,market_2,repeat_call_7,0
3/14/22,type_2,market_2,initial_call,32
3/14/22,type_2,market_2,repeat_call_1,3
3/14/22,type_2,market_2,repeat_call_2,0
3/14/22,type_2,market_2,repeat_call_3,0
3/14/22,type_2,market_2,repeat_call_4,0
3/14/22,type_2,market_2,repeat_call_5,0
3/14/22,type_2,market_2,repeat_call_6,0
3/14/22,type_2,market_2,repeat_call_7,0
3/14/22,type_5,market_2,initial_call,36
3/14/22,type_5,market_2,repeat_call_1,5
3/14/22,type_5,market_2,repeat_call_2,0
3/14/22,type_5,market_2,repeat_call_3,1
3/14/22,type_5,market_2,repeat_call_4,1
3/14/22,type_5,market_2,repeat_call_5,2
3/14/22,type_5,market_2,repeat_call_6,0
3/14/22,type_5,market_2,repeat_call_7,0
3/14/22,type_3,market_2,initial_call,0
3/14/22,type_3,market_2,repeat_call_1,0
3/14/22,type_3,market_2,repeat_call_2,0
3/14/22,type_3,market_2,repeat_call_3,0
3/14/22,type_3,market_2,repeat_call_4,0
3/14/22,type_3,market_2,repeat_call_5,0
3/14/22,type_3,market_2,repeat_call_6,0
3/14/22,type_3,market_2,repeat_call_7,0
3/14/22,type_4,market_2,initial_call,0
3/14/22,type_4,market_2,repeat_call_1,0
3/14/22,type_4,market_2,repeat_call_2,0
3/14/22,type_4,market_2,repeat_call_3,0
3/14/22,type_4,market_2,repeat_call_4,0
3/14/22,type_4,market_2,repeat_call_5,0
3/14/22,type_4,market_2,repeat_call_6,0
3/14/22,type_4,market_2,repeat_call_7,0
3/15/22,type_1,market_1,initial_call,24
3/15/22,type_1,market_1,repeat_call_1,7
3/15/22,type_1,market_1,repeat_call_2,1
3/15/22,type_1,market_1,repeat_call_3,1
3/15/22,type_1,market_1,repeat_call_4,0
3/15/22,type_1,market_1,repeat_call_5,0
3/15/22,type_1,market_1,repeat_call_6,0
3/15/22,type_1,market_1,repeat_call_7,1
3/15/22,type_3,market_1,initial_call,26
3/15/22,type_3,market_1,repeat_call_1,3
3/15/22,type_3,market_1,repeat_call_2,4
3/15/22,type_3,market_1,repeat_call_3,2
3/15/22,type_3,market_1,repeat_call_4,1
3/15/22,type_3,market_1,repeat_call_5,1
3/15/22,type_3,market_1,repeat_call_6,2
3/15/22,type_3,market_1,repeat_call_7,0
3/15/22,type_5,market_1,initial_call,192
3/15/22,type_5,market_1,repeat_call_1,27
3/15/22,type_5,market_1,repeat_call_2,9
3/15/22,type_5,market_1,repeat_call_3,4
3/15/22,type_5,market_1,repeat_call_4,4
3/15/22,type_5,market_1,repeat_call_5,10
3/15/22,type_5,market_1,repeat_call_6,6
3/15/22,type_5,market_1,repeat_call_7,7
3/15/22,type_2,market_1,initial_call,316
3/15/22,type_2,market_1,repeat_call_1,16
3/15/22,type_2,market_1,repeat_call_2,5
3/15/22,type_2,market_1,repeat_call_3,7
3/15/22,type_2,market_1,repeat_call_4,6
3/15/22,type_2,market_1,repeat_call_5,6
3/15/22,type_2,market_1,repeat_call_6,9
3/15/22,type_2,market_1,repeat_call_7,11
3/15/22,type_4,market_1,initial_call,4
3/15/22,type_4,market_1,repeat_call_1,1
3/15/22,type_4,market_1,repeat_call_2,2
3/15/22,type_4,market_1,repeat_call_3,0
3/15/22,type_4,market_1,repeat_call_4,0
3/15/22,type_4,market_1,repeat_call_5,0
3/15/22,type_4,market_1,repeat_call_6,0
3/15/22,type_4,market_1,repeat_call_7,0
3/15/22,type_1,market_3,initial_call,10
3/15/22,type_1,market_3,repeat_call_1,0
3/15/22,type_1,market_3,repeat_call_2,0
3/15/22,type_1,market_3,repeat_call_3,0
3/15/22,type_1,market_3,repeat_call_4,0
3/15/22,type_1,market_3,repeat_call_5,0
3/15/22,type_1,market_3,repeat_call_6,0
3/15/22,type_1,market_3,repeat_call_7,0
3/15/22,type_5,market_3,initial_call,141
3/15/22,type_5,market_3,repeat_call_1,29
3/15/22,type_5,market_3,repeat_call_2,12
3/15/22,type_5,market_3,repeat_call_3,10
3/15/22,type_5,market_3,repeat_call_4,4
3/15/22,type_5,market_3,repeat_call_5,7
3/15/22,type_5,market_3,repeat_call_6,5
3/15/22,type_5,market_3,repeat_call_7,5
3/15/22,type_3,market_3,initial_call,25
3/15/22,type_3,market_3,repeat_call_1,3
3/15/22,type_3,market_3,repeat_call_2,4
3/15/22,type_3,market_3,repeat_call_3,2
3/15/22,type_3,market_3,repeat_call_4,0
3/15/22,type_3,market_3,repeat_call_5,0
3/15/22,type_3,market_3,repeat_call_6,3
3/15/22,type_3,market_3,repeat_call_7,3
3/15/22,type_2,market_3,initial_call,34
3/15/22,type_2,market_3,repeat_call_1,0
3/15/22,type_2,market_3,repeat_call_2,2
3/15/22,type_2,market_3,repeat_call_3,2
3/15/22,type_2,market_3,repeat_call_4,2
3/15/22,type_2,market_3,repeat_call_5,0
3/15/22,type_2,market_3,repeat_call_6,1
3/15/22,type_2,market_3,repeat_call_7,1
3/15/22,type_4,market_3,initial_call,0
3/15/22,type_4,market_3,repeat_call_1,0
3/15/22,type_4,market_3,repeat_call_2,0
3/15/22,type_4,market_3,repeat_call_3,0
3/15/22,type_4,market_3,repeat_call_4,0
3/15/22,type_4,market_3,repeat_call_5,0
3/15/22,type_4,market_3,repeat_call_6,0
3/15/22,type_4,market_3,repeat_call_7,0
3/15/22,type_3,market_2,initial_call,4
3/15/22,type_3,market_2,repeat_call_1,0
3/15/22,type_3,market_2,repeat_call_2,0
3/15/22,type_3,market_2,repeat_call_3,0
3/15/22,type_3,market_2,repeat_call_4,0
3/15/22,type_3,market_2,repeat_call_5,0
3/15/22,type_3,market_2,repeat_call_6,0
3/15/22,type_3,market_2,repeat_call_7,0
3/15/22,type_1,market_2,initial_call,5
3/15/22,type_1,market_2,repeat_call_1,0
3/15/22,type_1,market_2,repeat_call_2,0
3/15/22,type_1,market_2,repeat_call_3,0
3/15/22,type_1,market_2,repeat_call_4,0
3/15/22,type_1,market_2,repeat_call_5,0
3/15/22,type_1,market_2,repeat_call_6,0
3/15/22,type_1,market_2,repeat_call_7,0
3/15/22,type_2,market_2,initial_call,23
3/15/22,type_2,market_2,repeat_call_1,1
3/15/22,type_2,market_2,repeat_call_2,1
3/15/22,type_2,market_2,repeat_call_3,0
3/15/22,type_2,market_2,repeat_call_4,0
3/15/22,type_2,market_2,repeat_call_5,0
3/15/22,type_2,market_2,repeat_call_6,0
3/15/22,type_2,market_2,repeat_call_7,2
3/15/22,type_5,market_2,initial_call,26
3/15/22,type_5,market_2,repeat_call_1,2
3/15/22,type_5,market_2,repeat_call_2,1
3/15/22,type_5,market_2,repeat_call_3,1
3/15/22,type_5,market_2,repeat_call_4,0
3/15/22,type_5,market_2,repeat_call_5,0
3/15/22,type_5,market_2,repeat_call_6,0
3/15/22,type_5,market_2,repeat_call_7,2
3/15/22,type_4,market_2,initial_call,0
3/15/22,type_4,market_2,repeat_call_1,0
3/15/22,type_4,market_2,repeat_call_2,0
3/15/22,type_4,market_2,repeat_call_3,0
3/15/22,type_4,market_2,repeat_call_4,0
3/15/22,type_4,market_2,repeat_call_5,0
3/15/22,type_4,market_2,repeat_call_6,0
3/15/22,type_4,market_2,repeat_call_7,0
3/16/22,type_1,market_1,initial_call,40
3/16/22,type_1,market_1,repeat_call_1,1
3/16/22,type_1,market_1,repeat_call_2,0
3/16/22,type_1,market_1,repeat_call_3,1
3/16/22,type_1,market_1,repeat_call_4,0
3/16/22,type_1,market_1,repeat_call_5,2
3/16/22,type_1,market_1,repeat_call_6,1
3/16/22,type_1,market_1,repeat_call_7,1
3/16/22,type_3,market_1,initial_call,28
3/16/22,type_3,market_1,repeat_call_1,3
3/16/22,type_3,market_1,repeat_call_2,3
3/16/22,type_3,market_1,repeat_call_3,1
3/16/22,type_3,market_1,repeat_call_4,1
3/16/22,type_3,market_1,repeat_call_5,0
3/16/22,type_3,market_1,repeat_call_6,3
3/16/22,type_3,market_1,repeat_call_7,4
3/16/22,type_5,market_1,initial_call,156
3/16/22,type_5,market_1,repeat_call_1,13
3/16/22,type_5,market_1,repeat_call_2,5
3/16/22,type_5,market_1,repeat_call_3,8
3/16/22,type_5,market_1,repeat_call_4,3
3/16/22,type_5,market_1,repeat_call_5,7
3/16/22,type_5,market_1,repeat_call_6,8
3/16/22,type_5,market_1,repeat_call_7,6
3/16/22,type_2,market_1,initial_call,378
3/16/22,type_2,market_1,repeat_call_1,17
3/16/22,type_2,market_1,repeat_call_2,16
3/16/22,type_2,market_1,repeat_call_3,5
3/16/22,type_2,market_1,repeat_call_4,6
3/16/22,type_2,market_1,repeat_call_5,14
3/16/22,type_2,market_1,repeat_call_6,15
3/16/22,type_2,market_1,repeat_call_7,17
3/16/22,type_4,market_1,initial_call,45
3/16/22,type_4,market_1,repeat_call_1,2
3/16/22,type_4,market_1,repeat_call_2,0
3/16/22,type_4,market_1,repeat_call_3,0
3/16/22,type_4,market_1,repeat_call_4,0
3/16/22,type_4,market_1,repeat_call_5,0
3/16/22,type_4,market_1,repeat_call_6,0
3/16/22,type_4,market_1,repeat_call_7,0
3/16/22,type_1,market_3,initial_call,11
3/16/22,type_1,market_3,repeat_call_1,2
3/16/22,type_1,market_3,repeat_call_2,0
3/16/22,type_1,market_3,repeat_call_3,0
3/16/22,type_1,market_3,repeat_call_4,0
3/16/22,type_1,market_3,repeat_call_5,0
3/16/22,type_1,market_3,repeat_call_6,0
3/16/22,type_1,market_3,repeat_call_7,0
3/16/22,type_3,market_3,initial_call,14
3/16/22,type_3,market_3,repeat_call_1,4
3/16/22,type_3,market_3,repeat_call_2,4
3/16/22,type_3,market_3,repeat_call_3,0
3/16/22,type_3,market_3,repeat_call_4,2
3/16/22,type_3,market_3,repeat_call_5,2
3/16/22,type_3,market_3,repeat_call_6,1
3/16/22,type_3,market_3,repeat_call_7,1
3/16/22,type_5,market_3,initial_call,186
3/16/22,type_5,market_3,repeat_call_1,33
3/16/22,type_5,market_3,repeat_call_2,20
3/16/22,type_5,market_3,repeat_call_3,6
3/16/22,type_5,market_3,repeat_call_4,4
3/16/22,type_5,market_3,repeat_call_5,4
3/16/22,type_5,market_3,repeat_call_6,7
3/16/22,type_5,market_3,repeat_call_7,8
3/16/22,type_2,market_3,initial_call,27
3/16/22,type_2,market_3,repeat_call_1,3
3/16/22,type_2,market_3,repeat_call_2,2
3/16/22,type_2,market_3,repeat_call_3,2
3/16/22,type_2,market_3,repeat_call_4,0
3/16/22,type_2,market_3,repeat_call_5,0
3/16/22,type_2,market_3,repeat_call_6,0
3/16/22,type_2,market_3,repeat_call_7,1
3/16/22,type_4,market_3,initial_call,0
3/16/22,type_4,market_3,repeat_call_1,0
3/16/22,type_4,market_3,repeat_call_2,0
3/16/22,type_4,market_3,repeat_call_3,0
3/16/22,type_4,market_3,repeat_call_4,0
3/16/22,type_4,market_3,repeat_call_5,0
3/16/22,type_4,market_3,repeat_call_6,0
3/16/22,type_4,market_3,repeat_call_7,0
3/16/22,type_1,market_2,initial_call,5
3/16/22,type_1,market_2,repeat_call_1,0
3/16/22,type_1,market_2,repeat_call_2,0
3/16/22,type_1,market_2,repeat_call_3,0
3/16/22,type_1,market_2,repeat_call_4,0
3/16/22,type_1,market_2,repeat_call_5,0
3/16/22,type_1,market_2,repeat_call_6,0
3/16/22,type_1,market_2,repeat_call_7,0
3/16/22,type_2,market_2,initial_call,18
3/16/22,type_2,market_2,repeat_call_1,1
3/16/22,type_2,market_2,repeat_call_2,1
3/16/22,type_2,market_2,repeat_call_3,1
3/16/22,type_2,market_2,repeat_call_4,0
3/16/22,type_2,market_2,repeat_call_5,0
3/16/22,type_2,market_2,repeat_call_6,0
3/16/22,type_2,market_2,repeat_call_7,0
3/16/22,type_5,market_2,initial_call,26
3/16/22,type_5,market_2,repeat_call_1,3
3/16/22,type_5,market_2,repeat_call_2,2
3/16/22,type_5,market_2,repeat_call_3,0
3/16/22,type_5,market_2,repeat_call_4,0
3/16/22,type_5,market_2,repeat_call_5,0
3/16/22,type_5,market_2,repeat_call_6,1
3/16/22,type_5,market_2,repeat_call_7,0
3/16/22,type_3,market_2,initial_call,0
3/16/22,type_3,market_2,repeat_call_1,0
3/16/22,type_3,market_2,repeat_call_2,0
3/16/22,type_3,market_2,repeat_call_3,0
3/16/22,type_3,market_2,repeat_call_4,0
3/16/22,type_3,market_2,repeat_call_5,1
3/16/22,type_3,market_2,repeat_call_6,0
3/16/22,type_3,market_2,repeat_call_7,0
3/16/22,type_4,market_2,initial_call,0
3/16/22,type_4,market_2,repeat_call_1,0
3/16/22,type_4,market_2,repeat_call_2,0
3/16/22,type_4,market_2,repeat_call_3,0
3/16/22,type_4,market_2,repeat_call_4,0
3/16/22,type_4,market_2,repeat_call_5,1
3/16/22,type_4,market_2,repeat_call_6,0
3/16/22,type_4,market_2,repeat_call_7,0
3/17/22,type_1,market_1,initial_call,32
3/17/22,type_1,market_1,repeat_call_1,3
3/17/22,type_1,market_1,repeat_call_2,1
3/17/22,type_1,market_1,repeat_call_3,0
3/17/22,type_1,market_1,repeat_call_4,0
3/17/22,type_1,market_1,repeat_call_5,0
3/17/22,type_1,market_1,repeat_call_6,0
3/17/22,type_1,market_1,repeat_call_7,1
3/17/22,type_2,market_1,initial_call,262
3/17/22,type_2,market_1,repeat_call_1,11
3/17/22,type_2,market_1,repeat_call_2,2
3/17/22,type_2,market_1,repeat_call_3,2
3/17/22,type_2,market_1,repeat_call_4,16
3/17/22,type_2,market_1,repeat_call_5,7
3/17/22,type_2,market_1,repeat_call_6,6
3/17/22,type_2,market_1,repeat_call_7,11
3/17/22,type_5,market_1,initial_call,170
3/17/22,type_5,market_1,repeat_call_1,9
3/17/22,type_5,market_1,repeat_call_2,9
3/17/22,type_5,market_1,repeat_call_3,5
3/17/22,type_5,market_1,repeat_call_4,10
3/17/22,type_5,market_1,repeat_call_5,7
3/17/22,type_5,market_1,repeat_call_6,10
3/17/22,type_5,market_1,repeat_call_7,9
3/17/22,type_4,market_1,initial_call,3
3/17/22,type_4,market_1,repeat_call_1,0
3/17/22,type_4,market_1,repeat_call_2,0
3/17/22,type_4,market_1,repeat_call_3,0
3/17/22,type_4,market_1,repeat_call_4,0
3/17/22,type_4,market_1,repeat_call_5,0
3/17/22,type_4,market_1,repeat_call_6,0
3/17/22,type_4,market_1,repeat_call_7,0
3/17/22,type_3,market_1,initial_call,24
3/17/22,type_3,market_1,repeat_call_1,2
3/17/22,type_3,market_1,repeat_call_2,1
3/17/22,type_3,market_1,repeat_call_3,1
3/17/22,type_3,market_1,repeat_call_4,2
3/17/22,type_3,market_1,repeat_call_5,2
3/17/22,type_3,market_1,repeat_call_6,0
3/17/22,type_3,market_1,repeat_call_7,0
3/17/22,type_1,market_3,initial_call,4
3/17/22,type_1,market_3,repeat_call_1,1
3/17/22,type_1,market_3,repeat_call_2,0
3/17/22,type_1,market_3,repeat_call_3,0
3/17/22,type_1,market_3,repeat_call_4,0
3/17/22,type_1,market_3,repeat_call_5,0
3/17/22,type_1,market_3,repeat_call_6,0
3/17/22,type_1,market_3,repeat_call_7,1
3/17/22,type_3,market_3,initial_call,12
3/17/22,type_3,market_3,repeat_call_1,3
3/17/22,type_3,market_3,repeat_call_2,0
3/17/22,type_3,market_3,repeat_call_3,1
3/17/22,type_3,market_3,repeat_call_4,2
3/17/22,type_3,market_3,repeat_call_5,2
3/17/22,type_3,market_3,repeat_call_6,1
3/17/22,type_3,market_3,repeat_call_7,2
3/17/22,type_5,market_3,initial_call,71
3/17/22,type_5,market_3,repeat_call_1,29
3/17/22,type_5,market_3,repeat_call_2,5
3/17/22,type_5,market_3,repeat_call_3,2
3/17/22,type_5,market_3,repeat_call_4,4
3/17/22,type_5,market_3,repeat_call_5,3
3/17/22,type_5,market_3,repeat_call_6,6
3/17/22,type_5,market_3,repeat_call_7,5
3/17/22,type_2,market_3,initial_call,26
3/17/22,type_2,market_3,repeat_call_1,5
3/17/22,type_2,market_3,repeat_call_2,2
3/17/22,type_2,market_3,repeat_call_3,0
3/17/22,type_2,market_3,repeat_call_4,0
3/17/22,type_2,market_3,repeat_call_5,0
3/17/22,type_2,market_3,repeat_call_6,1
3/17/22,type_2,market_3,repeat_call_7,1
3/17/22,type_4,market_3,initial_call,0
3/17/22,type_4,market_3,repeat_call_1,0
3/17/22,type_4,market_3,repeat_call_2,0
3/17/22,type_4,market_3,repeat_call_3,0
3/17/22,type_4,market_3,repeat_call_4,0
3/17/22,type_4,market_3,repeat_call_5,0
3/17/22,type_4,market_3,repeat_call_6,0
3/17/22,type_4,market_3,repeat_call_7,0
3/17/22,type_1,market_2,initial_call,3
3/17/22,type_1,market_2,repeat_call_1,0
3/17/22,type_1,market_2,repeat_call_2,0
3/17/22,type_1,market_2,repeat_call_3,0
3/17/22,type_1,market_2,repeat_call_4,0
3/17/22,type_1,market_2,repeat_call_5,0
3/17/22,type_1,market_2,repeat_call_6,0
3/17/22,type_1,market_2,repeat_call_7,0
3/17/22,type_2,market_2,initial_call,13
3/17/22,type_2,market_2,repeat_call_1,0
3/17/22,type_2,market_2,repeat_call_2,1
3/17/22,type_2,market_2,repeat_call_3,0
3/17/22,type_2,market_2,repeat_call_4,1
3/17/22,type_2,market_2,repeat_call_5,0
3/17/22,type_2,market_2,repeat_call_6,0
3/17/22,type_2,market_2,repeat_call_7,1
3/17/22,type_5,market_2,initial_call,18
3/17/22,type_5,market_2,repeat_call_1,1
3/17/22,type_5,market_2,repeat_call_2,1
3/17/22,type_5,market_2,repeat_call_3,0
3/17/22,type_5,market_2,repeat_call_4,0
3/17/22,type_5,market_2,repeat_call_5,2
3/17/22,type_5,market_2,repeat_call_6,0
3/17/22,type_5,market_2,repeat_call_7,1
3/17/22,type_3,market_2,initial_call,0
3/17/22,type_3,market_2,repeat_call_1,0
3/17/22,type_3,market_2,repeat_call_2,0
3/17/22,type_3,market_2,repeat_call_3,0
3/17/22,type_3,market_2,repeat_call_4,0
3/17/22,type_3,market_2,repeat_call_5,0
3/17/22,type_3,market_2,repeat_call_6,0
3/17/22,type_3,market_2,repeat_call_7,0
3/17/22,type_4,market_2,initial_call,0
3/17/22,type_4,market_2,repeat_call_1,0
3/17/22,type_4,market_2,repeat_call_2,0
3/17/22,type_4,market_2,repeat_call_3,0
3/17/22,type_4,market_2,repeat_call_4,0
3/17/22,type_4,market_2,repeat_call_5,0
3/17/22,type_4,market_2,repeat_call_6,0
3/17/22,type_4,market_2,repeat_call_7,0
3/18/22,type_1,market_1,initial_call,18
3/18/22,type_1,market_1,repeat_call_1,0
3/18/22,type_1,market_1,repeat_call_2,2
3/18/22,type_1,market_1,repeat_call_3,3
3/18/22,type_1,market_1,repeat_call_4,2
3/18/22,type_1,market_1,repeat_call_5,2
3/18/22,type_1,market_1,repeat_call_6,2
3/18/22,type_1,market_1,repeat_call_7,0
3/18/22,type_3,market_1,initial_call,19
3/18/22,type_3,market_1,repeat_call_1,2
3/18/22,type_3,market_1,repeat_call_2,1
3/18/22,type_3,market_1,repeat_call_3,4
3/18/22,type_3,market_1,repeat_call_4,0
3/18/22,type_3,market_1,repeat_call_5,2
3/18/22,type_3,market_1,repeat_call_6,2
3/18/22,type_3,market_1,repeat_call_7,0
3/18/22,type_5,market_1,initial_call,178
3/18/22,type_5,market_1,repeat_call_1,13
3/18/22,type_5,market_1,repeat_call_2,7
3/18/22,type_5,market_1,repeat_call_3,5
3/18/22,type_5,market_1,repeat_call_4,3
3/18/22,type_5,market_1,repeat_call_5,5
3/18/22,type_5,market_1,repeat_call_6,5
3/18/22,type_5,market_1,repeat_call_7,7
3/18/22,type_2,market_1,initial_call,266
3/18/22,type_2,market_1,repeat_call_1,13
3/18/22,type_2,market_1,repeat_call_2,10
3/18/22,type_2,market_1,repeat_call_3,12
3/18/22,type_2,market_1,repeat_call_4,16
3/18/22,type_2,market_1,repeat_call_5,10
3/18/22,type_2,market_1,repeat_call_6,6
3/18/22,type_2,market_1,repeat_call_7,5
3/18/22,type_4,market_1,initial_call,1
3/18/22,type_4,market_1,repeat_call_1,0
3/18/22,type_4,market_1,repeat_call_2,0
3/18/22,type_4,market_1,repeat_call_3,0
3/18/22,type_4,market_1,repeat_call_4,0
3/18/22,type_4,market_1,repeat_call_5,0
3/18/22,type_4,market_1,repeat_call_6,0
3/18/22,type_4,market_1,repeat_call_7,0
3/18/22,type_1,market_3,initial_call,3
3/18/22,type_1,market_3,repeat_call_1,0
3/18/22,type_1,market_3,repeat_call_2,0
3/18/22,type_1,market_3,repeat_call_3,0
3/18/22,type_1,market_3,repeat_call_4,1
3/18/22,type_1,market_3,repeat_call_5,0
3/18/22,type_1,market_3,repeat_call_6,0
3/18/22,type_1,market_3,repeat_call_7,0
3/18/22,type_2,market_3,initial_call,27
3/18/22,type_2,market_3,repeat_call_1,2
3/18/22,type_2,market_3,repeat_call_2,0
3/18/22,type_2,market_3,repeat_call_3,3
3/18/22,type_2,market_3,repeat_call_4,0
3/18/22,type_2,market_3,repeat_call_5,2
3/18/22,type_2,market_3,repeat_call_6,1
3/18/22,type_2,market_3,repeat_call_7,0
3/18/22,type_5,market_3,initial_call,84
3/18/22,type_5,market_3,repeat_call_1,6
3/18/22,type_5,market_3,repeat_call_2,1
3/18/22,type_5,market_3,repeat_call_3,5
3/18/22,type_5,market_3,repeat_call_4,5
3/18/22,type_5,market_3,repeat_call_5,11
3/18/22,type_5,market_3,repeat_call_6,2
3/18/22,type_5,market_3,repeat_call_7,4
3/18/22,type_3,market_3,initial_call,14
3/18/22,type_3,market_3,repeat_call_1,1
3/18/22,type_3,market_3,repeat_call_2,0
3/18/22,type_3,market_3,repeat_call_3,3
3/18/22,type_3,market_3,repeat_call_4,0
3/18/22,type_3,market_3,repeat_call_5,0
3/18/22,type_3,market_3,repeat_call_6,2
3/18/22,type_3,market_3,repeat_call_7,0
3/18/22,type_4,market_3,initial_call,0
3/18/22,type_4,market_3,repeat_call_1,0
3/18/22,type_4,market_3,repeat_call_2,0
3/18/22,type_4,market_3,repeat_call_3,0
3/18/22,type_4,market_3,repeat_call_4,0
3/18/22,type_4,market_3,repeat_call_5,0
3/18/22,type_4,market_3,repeat_call_6,0
3/18/22,type_4,market_3,repeat_call_7,0
3/18/22,type_3,market_2,initial_call,1
3/18/22,type_3,market_2,repeat_call_1,0
3/18/22,type_3,market_2,repeat_call_2,0
3/18/22,type_3,market_2,repeat_call_3,1
3/18/22,type_3,market_2,repeat_call_4,0
3/18/22,type_3,market_2,repeat_call_5,0
3/18/22,type_3,market_2,repeat_call_6,1
3/18/22,type_3,market_2,repeat_call_7,0
3/18/22,type_1,market_2,initial_call,4
3/18/22,type_1,market_2,repeat_call_1,1
3/18/22,type_1,market_2,repeat_call_2,0
3/18/22,type_1,market_2,repeat_call_3,0
3/18/22,type_1,market_2,repeat_call_4,0
3/18/22,type_1,market_2,repeat_call_5,0
3/18/22,type_1,market_2,repeat_call_6,0
3/18/22,type_1,market_2,repeat_call_7,0
3/18/22,type_2,market_2,initial_call,16
3/18/22,type_2,market_2,repeat_call_1,1
